date,indicator_name,category,region,refresh,close
2023-08-04,USD/JPY,FX,Global,daily,141.79
2023-08-07,USD/JPY,FX,Global,daily,142.45
2023-08-08,USD/JPY,FX,Global,daily,143.17
2023-08-09,USD/JPY,FX,Global,daily,143.58
2023-08-10,USD/JPY,FX,Global,daily,144.4
2023-08-11,USD/JPY,FX,Global,daily,144.94
2023-08-14,USD/JPY,FX,Global,daily,145.3
2023-08-15,USD/JPY,FX,Global,daily,145.4
2023-08-16,USD/JPY,FX,Global,daily,145.81
2023-08-17,USD/JPY,FX,Global,daily,146.16
2023-08-18,USD/JPY,FX,Global,daily,145.15
2023-08-21,USD/JPY,FX,Global,daily,146.26
2023-08-22,USD/JPY,FX,Global,daily,145.79
2023-08-23,USD/JPY,FX,Global,daily,144.62
2023-08-24,USD/JPY,FX,Global,daily,145.75
2023-08-25,USD/JPY,FX,Global,daily,146.38
2023-08-28,USD/JPY,FX,Global,daily,146.4
2023-08-29,USD/JPY,FX,Global,daily,146.01
2023-08-30,USD/JPY,FX,Global,daily,145.94
2023-08-31,USD/JPY,FX,Global,daily,145.68
2023-09-01,USD/JPY,FX,Global,daily,146.2
2023-09-05,USD/JPY,FX,Global,daily,147.63
2023-09-06,USD/JPY,FX,Global,daily,147.65
2023-09-07,USD/JPY,FX,Global,daily,147.13
2023-09-08,USD/JPY,FX,Global,daily,147.7
2023-09-11,USD/JPY,FX,Global,daily,146.46
2023-09-12,USD/JPY,FX,Global,daily,147.12
2023-09-13,USD/JPY,FX,Global,daily,147.45
2023-09-14,USD/JPY,FX,Global,daily,147.17
2023-09-15,USD/JPY,FX,Global,daily,147.83
2023-09-18,USD/JPY,FX,Global,daily,147.63
2023-09-19,USD/JPY,FX,Global,daily,147.8
2023-09-20,USD/JPY,FX,Global,daily,147.74
2023-09-21,USD/JPY,FX,Global,daily,147.42
2023-09-22,USD/JPY,FX,Global,daily,148.24
2023-09-25,USD/JPY,FX,Global,daily,148.74
2023-09-26,USD/JPY,FX,Global,daily,148.9
2023-09-27,USD/JPY,FX,Global,daily,149.48
2023-09-28,USD/JPY,FX,Global,daily,149.18
2023-09-29,USD/JPY,FX,Global,daily,149.43
2023-10-02,USD/JPY,FX,Global,daily,149.8
2023-10-03,USD/JPY,FX,Global,daily,149.16
2023-10-04,USD/JPY,FX,Global,daily,148.83
2023-10-05,USD/JPY,FX,Global,daily,148.49
2023-10-06,USD/JPY,FX,Global,daily,149.08
2023-10-10,USD/JPY,FX,Global,daily,148.62
2023-10-11,USD/JPY,FX,Global,daily,149.17
2023-10-12,USD/JPY,FX,Global,daily,149.71
2023-10-13,USD/JPY,FX,Global,daily,149.62
2023-10-16,USD/JPY,FX,Global,daily,149.57
2023-10-17,USD/JPY,FX,Global,daily,149.71
2023-10-18,USD/JPY,FX,Global,daily,149.86
2023-10-19,USD/JPY,FX,Global,daily,149.92
2023-10-20,USD/JPY,FX,Global,daily,149.85
2023-10-23,USD/JPY,FX,Global,daily,149.78
2023-10-24,USD/JPY,FX,Global,daily,149.84
2023-10-25,USD/JPY,FX,Global,daily,149.94
2023-10-26,USD/JPY,FX,Global,daily,150.44
2023-10-27,USD/JPY,FX,Global,daily,149.6
2023-10-30,USD/JPY,FX,Global,daily,149.01
2023-10-31,USD/JPY,FX,Global,daily,151.46
2023-11-01,USD/JPY,FX,Global,daily,150.96
2023-11-02,USD/JPY,FX,Global,daily,150.48
2023-11-03,USD/JPY,FX,Global,daily,149.36
2023-11-06,USD/JPY,FX,Global,daily,149.77
2023-11-07,USD/JPY,FX,Global,daily,150.47
2023-11-08,USD/JPY,FX,Global,daily,150.77
2023-11-09,USD/JPY,FX,Global,daily,151.04
2023-11-13,USD/JPY,FX,Global,daily,151.56
2023-11-14,USD/JPY,FX,Global,daily,150.75
2023-11-15,USD/JPY,FX,Global,daily,151.07
2023-11-16,USD/JPY,FX,Global,daily,150.59
2023-11-17,USD/JPY,FX,Global,daily,149.82
2023-11-20,USD/JPY,FX,Global,daily,148.26
2023-11-21,USD/JPY,FX,Global,daily,147.88
2023-11-22,USD/JPY,FX,Global,daily,149.67
2023-11-24,USD/JPY,FX,Global,daily,149.57
2023-11-27,USD/JPY,FX,Global,daily,148.89
2023-11-28,USD/JPY,FX,Global,daily,147.41
2023-11-29,USD/JPY,FX,Global,daily,147.39
2023-11-30,USD/JPY,FX,Global,daily,147.87
2023-12-01,USD/JPY,FX,Global,daily,147.0
2023-12-04,USD/JPY,FX,Global,daily,147.15
2023-12-05,USD/JPY,FX,Global,daily,147.26
2023-12-06,USD/JPY,FX,Global,daily,147.16
2023-12-07,USD/JPY,FX,Global,daily,144.1
2023-12-08,USD/JPY,FX,Global,daily,144.88
2023-12-11,USD/JPY,FX,Global,daily,146.41
2023-12-12,USD/JPY,FX,Global,daily,145.45
2023-12-13,USD/JPY,FX,Global,daily,145.17
2023-12-14,USD/JPY,FX,Global,daily,141.53
2023-12-15,USD/JPY,FX,Global,daily,141.8
2023-12-18,USD/JPY,FX,Global,daily,143.04
2023-12-19,USD/JPY,FX,Global,daily,143.62
2023-12-20,USD/JPY,FX,Global,daily,143.77
2023-12-21,USD/JPY,FX,Global,daily,142.16
2023-12-22,USD/JPY,FX,Global,daily,142.6
2023-12-26,USD/JPY,FX,Global,daily,142.48
2023-12-27,USD/JPY,FX,Global,daily,142.05
2023-12-28,USD/JPY,FX,Global,daily,141.08
2023-12-29,USD/JPY,FX,Global,daily,140.92
2023-01-03,WTI Crude Oil,Commodity,Global,daily,76.87
2023-01-04,WTI Crude Oil,Commodity,Global,daily,72.82
2023-01-05,WTI Crude Oil,Commodity,Global,daily,73.61
2023-01-06,WTI Crude Oil,Commodity,Global,daily,73.77
2023-01-09,WTI Crude Oil,Commodity,Global,daily,74.69
2023-01-10,WTI Crude Oil,Commodity,Global,daily,75.11
2023-01-11,WTI Crude Oil,Commodity,Global,daily,77.46
2023-01-12,WTI Crude Oil,Commodity,Global,daily,78.32
2023-01-13,WTI Crude Oil,Commodity,Global,daily,79.9
2023-01-17,WTI Crude Oil,Commodity,Global,daily,80.25
2023-01-18,WTI Crude Oil,Commodity,Global,daily,79.53
2023-01-19,WTI Crude Oil,Commodity,Global,daily,80.31
2023-01-20,WTI Crude Oil,Commodity,Global,daily,81.27
2023-01-23,WTI Crude Oil,Commodity,Global,daily,81.62
2023-01-24,WTI Crude Oil,Commodity,Global,daily,79.86
2023-01-25,WTI Crude Oil,Commodity,Global,daily,79.78
2023-01-26,WTI Crude Oil,Commodity,Global,daily,80.64
2023-01-27,WTI Crude Oil,Commodity,Global,daily,79.73
2023-01-30,WTI Crude Oil,Commodity,Global,daily,77.97
2023-01-31,WTI Crude Oil,Commodity,Global,daily,78.95
2023-02-01,WTI Crude Oil,Commodity,Global,daily,76.34
2023-02-02,WTI Crude Oil,Commodity,Global,daily,75.87
2023-02-03,WTI Crude Oil,Commodity,Global,daily,73.4
2023-02-06,WTI Crude Oil,Commodity,Global,daily,74.11
2023-02-07,WTI Crude Oil,Commodity,Global,daily,77.17
2023-02-08,WTI Crude Oil,Commodity,Global,daily,78.47
2023-02-09,WTI Crude Oil,Commodity,Global,daily,78.04
2023-02-10,WTI Crude Oil,Commodity,Global,daily,79.74
2023-02-13,WTI Crude Oil,Commodity,Global,daily,80.14
2023-02-14,WTI Crude Oil,Commodity,Global,daily,79.08
2023-02-15,WTI Crude Oil,Commodity,Global,daily,78.57
2023-02-16,WTI Crude Oil,Commodity,Global,daily,78.45
2023-02-17,WTI Crude Oil,Commodity,Global,daily,76.31
2023-02-21,WTI Crude Oil,Commodity,Global,daily,76.28
2023-02-22,WTI Crude Oil,Commodity,Global,daily,73.95
2023-02-23,WTI Crude Oil,Commodity,Global,daily,75.26
2023-02-24,WTI Crude Oil,Commodity,Global,daily,76.19
2023-02-27,WTI Crude Oil,Commodity,Global,daily,75.57
2023-02-28,WTI Crude Oil,Commodity,Global,daily,76.88
2023-03-01,WTI Crude Oil,Commodity,Global,daily,77.57
2023-03-02,WTI Crude Oil,Commodity,Global,daily,78.05
2023-03-03,WTI Crude Oil,Commodity,Global,daily,79.62
2023-03-06,WTI Crude Oil,Commodity,Global,daily,80.39
2023-03-07,WTI Crude Oil,Commodity,Global,daily,77.45
2023-03-08,WTI Crude Oil,Commodity,Global,daily,76.56
2023-03-09,WTI Crude Oil,Commodity,Global,daily,75.6
2023-03-10,WTI Crude Oil,Commodity,Global,daily,76.55
2023-03-13,WTI Crude Oil,Commodity,Global,daily,74.68
2023-03-14,WTI Crude Oil,Commodity,Global,daily,71.18
2023-03-15,WTI Crude Oil,Commodity,Global,daily,67.38
2023-03-16,WTI Crude Oil,Commodity,Global,daily,68.15
2023-03-17,WTI Crude Oil,Commodity,Global,daily,66.61
2023-03-20,WTI Crude Oil,Commodity,Global,daily,67.56
2023-03-21,WTI Crude Oil,Commodity,Global,daily,69.4
2023-03-22,WTI Crude Oil,Commodity,Global,daily,70.71
2023-03-23,WTI Crude Oil,Commodity,Global,daily,69.77
2023-03-24,WTI Crude Oil,Commodity,Global,daily,69.22
2023-03-27,WTI Crude Oil,Commodity,Global,daily,72.87
2023-03-28,WTI Crude Oil,Commodity,Global,daily,73.12
2023-03-29,WTI Crude Oil,Commodity,Global,daily,72.95
2023-03-30,WTI Crude Oil,Commodity,Global,daily,74.32
2023-03-31,WTI Crude Oil,Commodity,Global,daily,75.68
2023-04-03,WTI Crude Oil,Commodity,Global,daily,80.4
2023-04-04,WTI Crude Oil,Commodity,Global,daily,80.7
2023-04-05,WTI Crude Oil,Commodity,Global,daily,80.69
2023-04-06,WTI Crude Oil,Commodity,Global,daily,80.7
2023-04-10,WTI Crude Oil,Commodity,Global,daily,79.79
2023-04-11,WTI Crude Oil,Commodity,Global,daily,81.54
2023-04-12,WTI Crude Oil,Commodity,Global,daily,83.26
2023-04-13,WTI Crude Oil,Commodity,Global,daily,82.16
2023-04-14,WTI Crude Oil,Commodity,Global,daily,82.58
2023-04-17,WTI Crude Oil,Commodity,Global,daily,80.93
2023-04-18,WTI Crude Oil,Commodity,Global,daily,80.85
2023-04-19,WTI Crude Oil,Commodity,Global,daily,79.18
2023-04-20,WTI Crude Oil,Commodity,Global,daily,77.27
2023-04-21,WTI Crude Oil,Commodity,Global,daily,77.86
2023-04-24,WTI Crude Oil,Commodity,Global,daily,78.64
2023-04-25,WTI Crude Oil,Commodity,Global,daily,77.05
2023-04-26,WTI Crude Oil,Commodity,Global,daily,74.33
2023-04-27,WTI Crude Oil,Commodity,Global,daily,74.77
2023-04-28,WTI Crude Oil,Commodity,Global,daily,76.78
2023-05-01,WTI Crude Oil,Commodity,Global,daily,75.65
2023-05-02,WTI Crude Oil,Commodity,Global,daily,71.71
2023-05-03,WTI Crude Oil,Commodity,Global,daily,68.62
2023-05-04,WTI Crude Oil,Commodity,Global,daily,68.52
2023-05-05,WTI Crude Oil,Commodity,Global,daily,71.32
2023-05-08,WTI Crude Oil,Commodity,Global,daily,73.13
2023-05-09,WTI Crude Oil,Commodity,Global,daily,73.68
2023-05-10,WTI Crude Oil,Commodity,Global,daily,72.53
2023-05-11,WTI Crude Oil,Commodity,Global,daily,70.81
2023-05-12,WTI Crude Oil,Commodity,Global,daily,70.02
2023-05-15,WTI Crude Oil,Commodity,Global,daily,71.07
2023-05-16,WTI Crude Oil,Commodity,Global,daily,70.85
2023-05-17,WTI Crude Oil,Commodity,Global,daily,72.78
2023-05-18,WTI Crude Oil,Commodity,Global,daily,71.82
2023-05-19,WTI Crude Oil,Commodity,Global,daily,71.57
2023-05-22,WTI Crude Oil,Commodity,Global,daily,71.81
2023-05-23,WTI Crude Oil,Commodity,Global,daily,72.87
2023-05-24,WTI Crude Oil,Commodity,Global,daily,74.37
2023-05-25,WTI Crude Oil,Commodity,Global,daily,71.68
2023-05-26,WTI Crude Oil,Commodity,Global,daily,72.35
2023-05-30,WTI Crude Oil,Commodity,Global,daily,69.45
2023-05-31,WTI Crude Oil,Commodity,Global,daily,68.11
2023-06-01,WTI Crude Oil,Commodity,Global,daily,70.09
2023-06-02,WTI Crude Oil,Commodity,Global,daily,71.76
2023-06-05,WTI Crude Oil,Commodity,Global,daily,72.14
2023-06-06,WTI Crude Oil,Commodity,Global,daily,71.71
2023-06-07,WTI Crude Oil,Commodity,Global,daily,72.52
2023-06-08,WTI Crude Oil,Commodity,Global,daily,71.28
2023-06-09,WTI Crude Oil,Commodity,Global,daily,70.16
2023-06-12,WTI Crude Oil,Commodity,Global,daily,67.08
2023-06-13,WTI Crude Oil,Commodity,Global,daily,69.39
2023-06-14,WTI Crude Oil,Commodity,Global,daily,68.22
2023-06-15,WTI Crude Oil,Commodity,Global,daily,70.61
2023-06-16,WTI Crude Oil,Commodity,Global,daily,71.81
2023-06-20,WTI Crude Oil,Commodity,Global,daily,70.94
2023-06-21,WTI Crude Oil,Commodity,Global,daily,72.55
2023-06-22,WTI Crude Oil,Commodity,Global,daily,69.22
2023-06-23,WTI Crude Oil,Commodity,Global,daily,68.91
2023-06-26,WTI Crude Oil,Commodity,Global,daily,69.09
2023-06-27,WTI Crude Oil,Commodity,Global,daily,67.68
2023-06-28,WTI Crude Oil,Commodity,Global,daily,69.54
2023-06-29,WTI Crude Oil,Commodity,Global,daily,69.85
2023-06-30,WTI Crude Oil,Commodity,Global,daily,70.66
2023-07-03,WTI Crude Oil,Commodity,Global,daily,69.71
2023-07-05,WTI Crude Oil,Commodity,Global,daily,71.78
2023-07-06,WTI Crude Oil,Commodity,Global,daily,71.76
2023-07-07,WTI Crude Oil,Commodity,Global,daily,73.91
2023-07-10,WTI Crude Oil,Commodity,Global,daily,73.05
2023-07-11,WTI Crude Oil,Commodity,Global,daily,74.87
2023-07-12,WTI Crude Oil,Commodity,Global,daily,75.77
2023-07-13,WTI Crude Oil,Commodity,Global,daily,76.86
2023-07-14,WTI Crude Oil,Commodity,Global,daily,75.44
2023-07-17,WTI Crude Oil,Commodity,Global,daily,74.17
2023-07-18,WTI Crude Oil,Commodity,Global,daily,75.76
2023-07-19,WTI Crude Oil,Commodity,Global,daily,75.4
2023-07-20,WTI Crude Oil,Commodity,Global,daily,75.65
2023-07-21,WTI Crude Oil,Commodity,Global,daily,77.06
2023-07-24,WTI Crude Oil,Commodity,Global,daily,78.81
2023-07-25,WTI Crude Oil,Commodity,Global,daily,79.76
2023-07-26,WTI Crude Oil,Commodity,Global,daily,79.11
2023-07-27,WTI Crude Oil,Commodity,Global,daily,80.17
2023-07-28,WTI Crude Oil,Commodity,Global,daily,80.55
2023-07-31,WTI Crude Oil,Commodity,Global,daily,81.8
2023-08-01,WTI Crude Oil,Commodity,Global,daily,81.37
2023-08-02,WTI Crude Oil,Commodity,Global,daily,79.5
2023-08-03,WTI Crude Oil,Commodity,Global,daily,81.56
2023-08-04,WTI Crude Oil,Commodity,Global,daily,82.76
2023-08-07,WTI Crude Oil,Commodity,Global,daily,81.94
2023-08-08,WTI Crude Oil,Commodity,Global,daily,82.94
2023-08-09,WTI Crude Oil,Commodity,Global,daily,84.35
2023-08-10,WTI Crude Oil,Commodity,Global,daily,82.81
2023-08-11,WTI Crude Oil,Commodity,Global,daily,83.17
2023-08-14,WTI Crude Oil,Commodity,Global,daily,82.5
2023-08-15,WTI Crude Oil,Commodity,Global,daily,81.06
2023-08-16,WTI Crude Oil,Commodity,Global,daily,79.4
2023-08-17,WTI Crude Oil,Commodity,Global,daily,80.43
2023-08-18,WTI Crude Oil,Commodity,Global,daily,81.25
2023-08-21,WTI Crude Oil,Commodity,Global,daily,80.71
2023-08-22,WTI Crude Oil,Commodity,Global,daily,80.25
2023-08-23,WTI Crude Oil,Commodity,Global,daily,78.91
2023-08-24,WTI Crude Oil,Commodity,Global,daily,79.52
2023-08-25,WTI Crude Oil,Commodity,Global,daily,80.47
2023-08-28,WTI Crude Oil,Commodity,Global,daily,80.65
2023-08-29,WTI Crude Oil,Commodity,Global,daily,81.14
2023-08-30,WTI Crude Oil,Commodity,Global,daily,81.64
2023-08-31,WTI Crude Oil,Commodity,Global,daily,83.55
2023-09-01,WTI Crude Oil,Commodity,Global,daily,85.52
2023-09-05,WTI Crude Oil,Commodity,Global,daily,86.74
2023-09-06,WTI Crude Oil,Commodity,Global,daily,87.55
2023-09-07,WTI Crude Oil,Commodity,Global,daily,86.87
2023-09-08,WTI Crude Oil,Commodity,Global,daily,87.51
2023-09-11,WTI Crude Oil,Commodity,Global,daily,87.3
2023-09-12,WTI Crude Oil,Commodity,Global,daily,88.87
2023-09-13,WTI Crude Oil,Commodity,Global,daily,88.59
2023-09-14,WTI Crude Oil,Commodity,Global,daily,90.13
2023-09-15,WTI Crude Oil,Commodity,Global,daily,90.83
2023-09-18,WTI Crude Oil,Commodity,Global,daily,91.47
2023-09-19,WTI Crude Oil,Commodity,Global,daily,91.16
2023-09-20,WTI Crude Oil,Commodity,Global,daily,89.2
2023-09-21,WTI Crude Oil,Commodity,Global,daily,89.56
2023-09-22,WTI Crude Oil,Commodity,Global,daily,90.0
2023-09-25,WTI Crude Oil,Commodity,Global,daily,89.68
2023-09-26,WTI Crude Oil,Commodity,Global,daily,91.43
2023-09-27,WTI Crude Oil,Commodity,Global,daily,93.67
2023-09-28,WTI Crude Oil,Commodity,Global,daily,91.65
2023-09-29,WTI Crude Oil,Commodity,Global,daily,90.77
2023-10-02,WTI Crude Oil,Commodity,Global,daily,88.81
2023-10-03,WTI Crude Oil,Commodity,Global,daily,89.26
2023-10-04,WTI Crude Oil,Commodity,Global,daily,84.32
2023-10-05,WTI Crude Oil,Commodity,Global,daily,82.3
2023-10-06,WTI Crude Oil,Commodity,Global,daily,82.83
2023-10-10,WTI Crude Oil,Commodity,Global,daily,85.89
2023-10-11,WTI Crude Oil,Commodity,Global,daily,83.7
2023-10-12,WTI Crude Oil,Commodity,Global,daily,82.87
2023-10-13,WTI Crude Oil,Commodity,Global,daily,87.67
2023-10-16,WTI Crude Oil,Commodity,Global,daily,86.65
2023-10-17,WTI Crude Oil,Commodity,Global,daily,86.66
2023-10-18,WTI Crude Oil,Commodity,Global,daily,88.35
2023-10-19,WTI Crude Oil,Commodity,Global,daily,89.35
2023-10-20,WTI Crude Oil,Commodity,Global,daily,89.12
2023-10-23,WTI Crude Oil,Commodity,Global,daily,85.49
2023-10-24,WTI Crude Oil,Commodity,Global,daily,84.58
2023-10-25,WTI Crude Oil,Commodity,Global,daily,86.07
2023-10-26,WTI Crude Oil,Commodity,Global,daily,83.8
2023-10-27,WTI Crude Oil,Commodity,Global,daily,86.04
2023-10-30,WTI Crude Oil,Commodity,Global,daily,83.03
2023-10-31,WTI Crude Oil,Commodity,Global,daily,81.64
2023-11-01,WTI Crude Oil,Commodity,Global,daily,81.05
2023-11-02,WTI Crude Oil,Commodity,Global,daily,83.04
2023-11-03,WTI Crude Oil,Commodity,Global,daily,81.19
2023-11-06,WTI Crude Oil,Commodity,Global,daily,81.54
2023-11-07,WTI Crude Oil,Commodity,Global,daily,77.96
2023-11-08,WTI Crude Oil,Commodity,Global,daily,75.85
2023-11-09,WTI Crude Oil,Commodity,Global,daily,76.34
2023-11-13,WTI Crude Oil,Commodity,Global,daily,78.86
2023-11-14,WTI Crude Oil,Commodity,Global,daily,78.9
2023-11-15,WTI Crude Oil,Commodity,Global,daily,77.15
2023-11-16,WTI Crude Oil,Commodity,Global,daily,73.5
2023-11-17,WTI Crude Oil,Commodity,Global,daily,76.47
2023-11-20,WTI Crude Oil,Commodity,Global,daily,78.1
2023-11-21,WTI Crude Oil,Commodity,Global,daily,78.35
2023-11-22,WTI Crude Oil,Commodity,Global,daily,76.8
2023-11-24,WTI Crude Oil,Commodity,Global,daily,74.83
2023-11-27,WTI Crude Oil,Commodity,Global,daily,74.46
2023-11-28,WTI Crude Oil,Commodity,Global,daily,76.09
2023-11-29,WTI Crude Oil,Commodity,Global,daily,77.56
2023-11-30,WTI Crude Oil,Commodity,Global,daily,75.66
2023-12-01,WTI Crude Oil,Commodity,Global,daily,73.7
2023-12-04,WTI Crude Oil,Commodity,Global,daily,72.73
2023-12-05,WTI Crude Oil,Commodity,Global,daily,71.95
2023-12-06,WTI Crude Oil,Commodity,Global,daily,68.98
2023-12-07,WTI Crude Oil,Commodity,Global,daily,69.0
2023-12-08,WTI Crude Oil,Commodity,Global,daily,70.87
2023-12-11,WTI Crude Oil,Commodity,Global,daily,70.95
2023-12-12,WTI Crude Oil,Commodity,Global,daily,68.27
2023-12-13,WTI Crude Oil,Commodity,Global,daily,69.09
2023-12-14,WTI Crude Oil,Commodity,Global,daily,71.21
2023-12-15,WTI Crude Oil,Commodity,Global,daily,71.05
2023-12-18,WTI Crude Oil,Commodity,Global,daily,72.16
2023-12-19,WTI Crude Oil,Commodity,Global,daily,73.23
2023-12-20,WTI Crude Oil,Commodity,Global,daily,73.87
2023-12-21,WTI Crude Oil,Commodity,Global,daily,73.59
2023-12-22,WTI Crude Oil,Commodity,Global,daily,73.29
2023-12-26,WTI Crude Oil,Commodity,Global,daily,75.84
2023-12-27,WTI Crude Oil,Commodity,Global,daily,74.31
2023-12-28,WTI Crude Oil,Commodity,Global,daily,72.02
2023-12-29,WTI Crude Oil,Commodity,Global,daily,71.89
